term;term.soort;term.status;bron;term.nummer;scope_note
kussen;objectnaam;descriptor;http://vocab.getty.edu/aat/;300236073;Zakken of soortgelijke houders die meestal van stof, leer of rubber zijn gemaakt, met veerkrachtig materiaal zijn gevuld en ter ondersteuning of ontspanning voor het lichaam dienen tijdens het zitten, liggen of knielen.
reisklokje;objectnaam;non-descriptor;"";"";""
Apeldoorn;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7006898;""
negatief;onderwerp$objectnaam;descriptor;https://www.wikidata.org/entity/;Q595597;""
activiteitenbord;objectnaam;niet gedefinieerd;"";"";""
nachtemmer;objectnaam;niet gedefinieerd;"";"";""
klomp;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300210045;Wordt gebruikt voor schoenen die althans gedeeltelijk van hout zijn gemaakt, vooral die uit een enkel stuk hout gesneden zijn. Ze werden oorspronkelijk gedragen door boeren en andere werklieden in Nederland, Frankrijk en België. 
lokkentang;objectnaam;niet gedefinieerd;"";"";""
friseertang;objectnaam;non-descriptor;"";"";""
papillottang;objectnaam;niet gedefinieerd;"";"";""
borstel (onderhoudsgereedschap);objectnaam;niet gedefinieerd;"";"";""
flessenkraker;objectnaam;niet gedefinieerd;"";"";""
Sint-Niklaaskerk (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/erfgoedobjecten/;25149;""
mandfles;objectnaam;descriptor;http://vocab.getty.edu/aat/;300197269;""
spiraalklopper;objectnaam;niet gedefinieerd;"";"";""
schuimspaan;objectnaam;descriptor;http://vocab.getty.edu/aat/;300209581;""
pinrasp;objectnaam;niet gedefinieerd;"";"";""
Eiffeltoren (Parijs);geografisch trefwoord;niet gedefinieerd;"";"";""
suikerbreektang (suikerbrood);objectnaam;niet gedefinieerd;"";"";""
mes (culinair gereedschap);objectnaam;descriptor;http://vocab.getty.edu/aat/;300266867;""
bokaalopener;objectnaam;descriptor;http://vocab.getty.edu/aat/;300200499;""
broodsnijmachine;objectnaam;descriptor;http://vocab.getty.edu/aat/;300418031;""
garde;objectnaam;descriptor;http://vocab.getty.edu/aat/;300207793;Klein, vaak van draad gemaakt keukengerei dat wordt gebruikt voor het handmatig kloppen van voedsel, zoals eieren, room of aardappelen. 
hoepel (speelgoed);objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300218130;Te gebruiken voor grote ringen van ijzer, hout of plastic die als speelgoed over de grond worden gerold of rond het lichaam gedraaid.
speelgoedtrein;objectnaam$onderwerp;niet gedefinieerd;"";"";""
zoutvat (liturgisch);objectnaam;niet gedefinieerd;"";"";""
poppenkast;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300007143;Wordt gebruikt voor draagbare of verplaatsbare bouwwerken die zijn ontworpen voor het opvoeren van poppenspellen.
speelgoeddier;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300431250;""
speelgoedfiguur;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300218244;""
speelgoedwagen;objectnaam$onderwerp;niet gedefinieerd;"";"";""
factuur;objectnaam;niet gedefinieerd;"";"";""
sierspeld;objectnaam;descriptor;http://vocab.getty.edu/aat/;300046006;Sieraden die voornamelijk of gedeeltelijk bestaan uit een puntige, insteekbare metaaldraad of pin.
badge;objectnaam$onderwerp;niet gedefinieerd;"";"";""
vorm;objectnaam;niet gedefinieerd;AAT;"";"De omtrek, vorm of kenmerkende configuratie van een object met inbegrip van zijn contouren; de uiterlijke verschijningsvorm of buitenste begrenzing van het object."
edelsmid;onderwerp$beroep;niet gedefinieerd;"";"";""
kapsalon;onderwerp;niet gedefinieerd;"";"";""
coifferen;onderwerp;niet gedefinieerd;"";"";""
standbeeld;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300047600;Rondsculpturen van menselijke of dierlijke figuren of kleine groepen van figuren, steeds ten voeten uit, staande of zittende, meestal in een open ruimte en op een sokkel.
weeskind;onderwerp;niet gedefinieerd;"";"";""
bal (feest);onderwerp$inscriptie positie;niet gedefinieerd;"";"";""
vislijn;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300257158;Lijnen die worden gebruikt voor het vangen van vis. Ze verschillen in diameter en gewicht afhankelijk van het soort vis waarop wordt gevist en de wijze waarop er wordt gehengeld. 
bascule;objectnaam;niet gedefinieerd;"";"";""
springacrobaat;beroep;niet gedefinieerd;"";"";""
Oud België (Gent);plaats;niet gedefinieerd;"";"";""
tekst;soort opschrift$aspect$onderwerp$objectnaam;niet gedefinieerd;"";"";""
vet;materiaal;descriptor;http://vocab.getty.edu/aat/;300013023;""
garage;"";niet gedefinieerd;"";"";""
benzinestation;onderwerp;descriptor;http://vocab.getty.edu/aat/;300007815;Wordt gebruikt voor gelegenheden die vooral benzine, smeeroliën en andere artikelen verkopen voor motorvoertuigen, bijvoorbeeld banden en accu's, en die vaak ook kleinschalige reparaties uitvoeren. Gebruik 'garages' voor gebouwen of delen van gebouwen waar motorvoertuigen, meestal tijdelijk, worden geparkeerd of ondergebracht en 'garagebedrijven' voor die bedrijven die reparaties verrichten.
dresseur;beroep$onderwerp;descriptor;https://www.wikidata.org/entity/;Q1193939;""
artikel;materiaalsoort$objectnaam;niet gedefinieerd;"";"";""
kinderspel;onderwerp;niet gedefinieerd;"";"";""
sociale geschiedenis;onderwerp;niet gedefinieerd;"";"";""
cacao;onderwerp;niet gedefinieerd;"";"";""
uitrusting voor persoonlijk gebruik: kappen, hygiëne en gezondheidszorg;"";descriptor;http://vocab.getty.edu/aat/;300236656;""
bedekking en voorhang naar algemeen type;"";niet gedefinieerd;"";"";""
behangsel;onderwerp;niet gedefinieerd;"";"";""
dweil;"";niet gedefinieerd;"";"";""
wijnhandelaar;"";niet gedefinieerd;"";"";""
jubileum;onderwerp;descriptor;http://vocab.getty.edu/aat/;300069026;Jaarlijkse of om de zoveel jaar plaatsvindende vieringen of herdenkingen, vaak op de specifieke kalenderdatum van het evenement dat wordt herdacht.
Hotel de la Poste;plaats;niet gedefinieerd;"";"";""
koffieboon;onderwerp;niet gedefinieerd;"";"";""
tuinarchitectuur;onderwerp;niet gedefinieerd;"";"";""
landschapsarchitectuur;onderwerp;niet gedefinieerd;"";"";""
brandweer;onderwerp;descriptor;http://vocab.getty.edu/aat/;300389794;""
konijn;dier$onderwerp;descriptor;http://vocab.getty.edu/aat/;300250218;""
identificatiekaart;"";niet gedefinieerd;"";"";""
boter;onderwerp;descriptor;http://vocab.getty.edu/aat/;300389819;"De vettige substantie die ontstaat door room te karnen; wordt hoofdzakelijk gebruikt bij het koken en om op brood te smeren. "
verzamelkaart;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300192646;Wordt gebruikt voor allerlei soorten kaarten met afbeeldingen van bijvoorbeeld sportmensen, filmsterren of bloemen, die sinds de 19e eeuw per stuk of in sets worden uitgegeven, voornamelijk om te worden verzameld. Sommige kaarten worden tevens voor publiciteitsdoeleinden gebruikt en kunnen om die reden als een soort 'reclamekaarten' worden gebruikt. Andere kaarten zijn te verkrijgen door aankoop van een bepaald product en kunnen om die reden als 'extra's' worden beschouwd. Gebruik 'handelskaarten' voor kaarten uit de 17-19e eeuw, die handelsadvertenties en soms allerlei afbeeldingen bevatten.
studioportret;objectnaam;descriptor;http://vocab.getty.edu/aat/;300223022;Portretten gemaakt in een professionele fotostudio. 
beloning voor verdienste;objectnaam;niet gedefinieerd;"";"";""
toegangsbewijs;objectnaam;descriptor;http://vocab.getty.edu/aat/;300133073;Papieren strookjes of kaartjes die aangeven dat de houder voor de toegang of entree heeft betaald of hier anderszins recht op heeft.
toegangskaart;objectnaam;descriptor;http://vocab.getty.edu/page/aat/;300133073;Papieren strookjes of kaartjes die aangeven dat de houder voor de toegang of entree heeft betaald of hier anderszins recht op heeft.
vervoersbewijs;objectnaam;niet gedefinieerd;"";"";""
entreebewijs;objectnaam;non-descriptor;http://vocab.getty.edu/aat/;300133073;""
Groenbrugstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2745;""
zoölogie;onderwerp;niet gedefinieerd;"";"";""
fietsacrobaat;beroep$onderwerp;niet gedefinieerd;"";"";""
optische illusie;onderwerp;niet gedefinieerd;"";"";""
silhouet;onderwerp;niet gedefinieerd;"";"";""
schimmenspel;activiteit$onderwerp;niet gedefinieerd;http://vocab.getty.edu/page/aat/;300264856;Schaduwtheater is een vorm van poppenspel waarbij platte schaduwpoppen worden bewogen tegen een wit doorschijnend scherm of laken waarop licht schijnt, zodat de schaduwen van de poppen er op vallen. Het publiek ziet de schaduwen van de poppen terwijl er een verhaal wordt verbeeld. De wetenschappers zijn het niet eens over de oorsprong, maar Egypte en Oost-Azië zijn het waarschijnlijkst.
schaduw;onderwerp;descriptor;http://vocab.getty.edu/aat/;300056036;Gebieden die zijn geblokkeerd door een object zodat straling niet rechtstreeks op het gebied kan vallen. 
batterij (elektrisch systeemonderdeel);"";niet gedefinieerd;"";"";""
spaarbank;"";niet gedefinieerd;"";"";""
animatie;onderwerp;niet gedefinieerd;"";"";""
Eyne;geografisch trefwoord;niet gedefinieerd;"";"";""
postmodern;onderwerp;niet gedefinieerd;"";"";""
optisch instrument;objectcategorie;descriptor;http://vocab.getty.edu/aat/;300024585;""
Halluin;geografisch trefwoord;niet gedefinieerd;"";"";""
Lille;geografisch trefwoord$plaats;non-descriptor;"";"";""
mayonaise;onderwerp;niet gedefinieerd;"";"";""
lezen;onderwerp;descriptor;http://vocab.getty.edu/aat/;300248178;Het nauwkeurig doornemen van geschreven of gedrukt materiaal, in stilte of hardop.
beeldhouwwerk;objectnaam$onderwerp$objectcategorie$collectie;descriptor;http://vocab.getty.edu/aat/;300047090;""
antropologie;onderwerp;niet gedefinieerd;"";"";""
rite de passage;onderwerp;niet gedefinieerd;"";"";""
ladderacrobaat;beroep$onderwerp;niet gedefinieerd;"";"";""
kinderprent;onderwerp;descriptor;https://www.wikidata.org/entity/;Q1306119;""
Vespa;"";descriptor;https://www.wikidata.org/entity/;Q217673;""
snor;"";niet gedefinieerd;"";"";""
eeuweling;"";descriptor;https://www.wikidata.org/entity/;Q2944360;""
bruidspaar;"";descriptor;https://www.wikidata.org/entity/;Q4300665;""
berglandschap;"";descriptor;http://vocab.getty.edu/aat/;300411358;Een voorstelling van een landschap waarin bergen, heuvels en dalen het hoofdbestanddeel vormen.
Autobianchi;onderwerp;descriptor;https://www.wikidata.org/entity/;Q27110;""
Bourgogne;geografisch trefwoord;niet gedefinieerd;"";"";""
Châlons sur Marne;geografisch trefwoord;niet gedefinieerd;"";"";""
Epernay;geografisch trefwoord;niet gedefinieerd;"";"";""
hoedenwinkel;"";niet gedefinieerd;"";"";""
bloemenwinkel;"";descriptor;http://vocab.getty.edu/aat/;300005314;""
textielwerker;"";descriptor;http://vocab.getty.edu/aat/;300025349;""
bontwerker;onderwerp;niet gedefinieerd;"";"";""
camping;onderwerp;non-descriptor;"";"";""
kampeerterrein;onderwerp;descriptor;http://vocab.getty.edu/aat/;300008168;Wordt gebruikt voor terreinen of gebieden om te kamperen met de benodigde faciliteiten.
Frankfurt am Main;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7005293;""
likeurstokerij;"";niet gedefinieerd;"";"";""
stadsgezicht (beeldmateriaal);objectnaam;niet gedefinieerd;"";"";""
bar mitswa;"";niet gedefinieerd;"";"";""
poortbouwconstructie;"";niet gedefinieerd;"";"";""
stadspoort;onderwerp;niet gedefinieerd;"";"";""
Borgward;onderwerp;descriptor;https://www.wikidata.org/entity/;Q27377;""
Patershol;geografisch trefwoord$onderwerp;descriptor;https://id.erfgoed.net/erfgoedobjecten/;127446;""
bohème;onderwerp;niet gedefinieerd;"";"";""
bever;"";descriptor;http://vocab.getty.edu/aat/;300250578;""
winkel;onderwerp;descriptor;http://vocab.getty.edu/aat/;300005283;Gebouwen waar handelswaar te koop wordt aangeboden, meestal detailhandel.
boekhandel;onderwerp;descriptor;http://vocab.getty.edu/aat/;300005297;Wordt gebruikt voor winkels waar boeken de belangrijkste koopwaar zijn.
Messerschmitt;onderwerp;niet gedefinieerd;"";"";""
Taj Mahal;"";niet gedefinieerd;"";"";""
kroket;"";niet gedefinieerd;"";"";""
bronswerker;"";niet gedefinieerd;"";"";""
hoedenmaker;onderwerp;descriptor;http://vocab.getty.edu/aat/;300025354;""
wagenmaker;onderwerp;niet gedefinieerd;"";"";""
zadelmaker;onderwerp;niet gedefinieerd;"";"";""
Roubaix;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7009485;""
zagerij;"";niet gedefinieerd;"";"";""
Valenciennes;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7008471;""
raffinaderij;"";niet gedefinieerd;"";"";""
eenwieler;objectnaam$beroep;descriptor;http://vocab.getty.edu/aat/;300213081;"Te gebruiken voor constructies die met pedalen worden aangedreven en bestaan uit één wiel met daarboven een zadel gemonteerd waarvan de hoogte aangepast kan worden; ze worden bereden en bestuurd met behulp van lichamelijk evenwicht."
Amiens;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7010588;""
Tourcoing;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7009508;""
persoon in ambacht en beroep naar produkt;"";niet gedefinieerd;"";"";""
leverancier;onderwerp;descriptor;http://vocab.getty.edu/aat/;300025252;""
klok (uurwerk);objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300041575;Instrumenten die het verstrijken van de tijd meten en dat aangeven met wijzers of cijfers. Gebruik 'horloges' voor draagbare klokken.
globe;onderwerp$objectnaam;non-descriptor;"";"";""
wereldbol;onderwerp$objectnaam;descriptor;http://vocab.getty.edu/aat/;300028092;Verwijst naar bollen met op het oppervlak een kaart van de aarde. De eerste wereldbollen werden ontworpen door de oude Grieken, die hadden berekend dat de aarde een bolvorm moest hebben. Moderne wereldbollen zijn meestal gemonteerd op een as die ronddraaien mogelijk maakt, in een hoek van 23,5 graden ten opzichte van de verticale as, om zo de inclinatie te simuleren van de aarde ten opzichte van het vlak waarin de aarde rond de zon draait.
persoon in de grafische industrie;"";niet gedefinieerd;"";"";""
boekbinden;onderwerp;descriptor;http://vocab.getty.edu/aat/;300053592;""
vakantie;onderwerp;descriptor;http://vocab.getty.edu/aat/;300193790;Periodes waarin tijd wordt besteed aan rust, ontspanning of vermaak.
Bavikhove;plaats$onderwerp;descriptor;http://vocab.getty.edu/tgn/;7245441;""
bouw;onderwerp;descriptor;http://vocab.getty.edu/aat/;300389791;""
stoet;onderwerp;non-descriptor;"";"";""
optocht;onderwerp;descriptor;http://vocab.getty.edu/aat/;300069283;Te gebruiken voor grote openbare, feestelijke optochten, vaak met wagens en fanfares, die ter ere van een gedenkdag, persoon of gebeurtenis worden gehouden. Gebruik 'processies' voor een groep mensen, die ordelijk in formeel ceremonieel verband achter elkaar lopen.
Batignolles Mouceaux;geografisch trefwoord;niet gedefinieerd;"";"";""
doopsel;onderwerp;descriptor;https://www.wikidata.org/entity/;Q35856;Rituele besprenkeling van het hoofd met water of gehele onderdompeling als symbolisering van de intrede in een geloofsgemeenschap en als zinnebeeld van de afwassing van de zonde.
Appelterre;geografisch trefwoord;niet gedefinieerd;"";"";""
achterijzer;objectnaam;niet gedefinieerd;"";"";""
tang;objectnaam;descriptor;http://vocab.getty.edu/aat/;300217765;Diverse gereedschappen die worden gebruikt om voorwerpen vast te pakken. Ze bestaan meestal uit twee stukken metaal die aan één uiteinde, of iets van het uiteinde, aan elkaar zijn bevestigd door middel van een draaipen of veer, zodat ze twee kaken vormen waarmee iets kan worden vastgepakt.
holpijptang;objectnaam;niet gedefinieerd;"";"";""
polijstijzer;objectnaam;niet gedefinieerd;"";"";""
randwieltje;objectnaam;niet gedefinieerd;"";"";""
blikopener;objectnaam;descriptor;http://vocab.getty.edu/aat/;300200648;Gerei met diverse scherpe punten en een snijkant dat wordt gebruikt voor het openen van blikken.
parfumfles;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300197635;Houders in allerlei vormen en maten en van allerlei materialen, om parfums in te bewaren en de geur ervan te verspreiden. Kunnen onderdeel zijn van een toiletset.
pot;objectnaam;descriptor;http://vocab.getty.edu/aat/;300045697;Houders in allerlei grootte en vorm, maar meestal rond, hoofdzakelijk gebruikt voor huishoudelijke doeleinden. Ze zijn er ook van metaal.
Baarle;plaats;descriptor;http://vocab.getty.edu/tgn/;7245049;""
geelgieterij;onderwerp;niet gedefinieerd;"";"";""
ijzergieterij;onderwerp;niet gedefinieerd;"";"";""
ijzerwaar;onderwerp;descriptor;http://vocab.getty.edu/aat/;300033260;Grote en kleine items die nodig zijn om materialen en onderdelen van bouwwerken, meubelen en andere objecten te bevestigen, verankeren, vast te houden, of aan te sluiten. Tevens onderdelen die worden gebruikt bij de afwerking van gebouwen en objecten, zoals scharnieren en knoppen.
